85028842037|||Journal of Lightwave Technology
85026352554|||Polyhedron
85019024794|||Industrial Crops and Products
85031043204|||Applied Sciences (Switzerland)
85020304857|||Journal of Medical Economics
84975140915|||Interactive Learning Environments
85011601805|||International Journal of Food Properties
84978085748|||Behavioral Medicine
85027992065|||Nonlinear Dynamics
85008517868|||European Journal of Drug Metabolism and Pharmacokinetics
85032435778|||Vojnosanitetski Pregled
85031754289|||Toxicology and Industrial Health
85028642664|||Journal of Clinical Pharmacy and Therapeutics
85021775215|||Engineering Structures
85020981507|||Cities
85018948378|||Biomechanics and Modeling in Mechanobiology
85018704826|||Journal of Supercritical Fluids
85022209634|||Journal of Biological Inorganic Chemistry
85032745459|||Serbian Journal of Electrical Engineering
85024849254|||Journal of Inorganic Biochemistry
85029509414|||Neuroscientist
85032441990|||Vojnosanitetski Pregled
85030622541|||IOP Conference Series: Earth and Environmental Science
85035314528|||Polish Journal of Veterinary Sciences
85029752237|||Frontiers in Pharmacology
85058080670|||RAD Conference Proceedings
85029772636|||Journal of Biomedical Semantics
85031727040|||The Lancet
85031722400|||The Lancet
85029166308|||The Lancet
85031738724|||The Lancet
85031764078|||The Lancet
85031719180|||The Lancet
85011968938|||Computational and Theoretical Chemistry
85018568215|||Linear Algebra and Its Applications
85015369028|||Computational and Theoretical Chemistry
85017590690|||International Journal of Heritage Studies
85038575798|||Serbian Journal of Experimental and Clinical Research
85034746940|||Commercialization of Nanotechnologies-A Case Study Approach
85034777352|||Commercialization of Nanotechnologies-A Case Study Approach
85034766788|||Commercialization of Nanotechnologies-A Case Study Approach
85034776548|||Commercialization of Nanotechnologies-A Case Study Approach
85052719910|||Commercialization of Nanotechnologies-A Case Study Approach
85034770068|||Commercialization of Nanotechnologies-A Case Study Approach
85029171034|||International Journal of Biological Sciences
85026350369|||Expert Opinion on Pharmacotherapy
85037991522|||Serbian Journal of Experimental and Clinical Research
85030680699|||Serbian Journal of Experimental and Clinical Research
85030667083|||Serbian Journal of Experimental and Clinical Research
85029363381|||Plants
85028305085|||International Arab Journal of Information Technology
85025840253|||Computers and Security
85016207427|||Molecular and Cellular Biochemistry
85032433821|||Journal of Radiation Research
85030725449|||Serbian Journal of Experimental and Clinical Research
85030723308|||Serbian Journal of Experimental and Clinical Research
85030715452|||Serbian Journal of Experimental and Clinical Research
85030711267|||Serbian Journal of Experimental and Clinical Research
85030705649|||Serbian Journal of Experimental and Clinical Research
85030677470|||Serbian Journal of Experimental and Clinical Research
85030671387|||Serbian Journal of Experimental and Clinical Research
85030156372|||Vojnosanitetski Pregled
85028773079|||Tehnicki Vjesnik
85028762607|||Tehnicki Vjesnik
85026452058|||Environmental Science and Pollution Research
85021883694|||Inorganica Chimica Acta
85032008921|||Annals of Clinical and Laboratory Science
85030688765|||Serbian Journal of Experimental and Clinical Research
85030663240|||Serbian Journal of Experimental and Clinical Research
85030160332|||Vojnosanitetski Pregled
85028754834|||Tehnicki Vjesnik
85027720047|||Tourism Economics
85025125532|||BioFactors
85021267046|||Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science
85006216280|||Journal of Sport and Health Science
85028763100|||Tehnicki Vjesnik
85013131037|||International Journal of Advanced Manufacturing Technology
85030162781|||Vojnosanitetski Pregled
85021674718|||Journal of Inorganic Biochemistry
85020718781|||Inorganica Chimica Acta
85017408622|||Food and Chemical Toxicology
85051980278|||Nephrology nursing journal : journal of the American Nephrology Nurses' Association
85030719163|||Serbian Journal of Experimental and Clinical Research
85030165915|||Vojnosanitetski Pregled
85039838830|||Acta Clinica Croatica
85027513412|||The Lancet Respiratory Medicine
85019085334|||Scientia Horticulturae
85029370252|||17th IEEE International Conference on Smart Technologies, EUROCON 2017 - Conference Proceedings
85015707798|||Food Chemistry
85028416605|||MATEC Web of Conferences
85037706807|||Serbian Journal of Experimental and Clinical Research
85030244108|||Proceedings - IEEE 17th International Conference on Advanced Learning Technologies, ICALT 2017
85027725903|||Water Science and Technology
85017655975|||Journal of Biological Inorganic Chemistry
85012237542|||Chemical Papers
85026888596|||Vojnosanitetski Pregled
85026860422|||Vojnosanitetski Pregled
85021661717|||Experimental Techniques
85026390568|||Heroin Addiction and Related Clinical Problems
85014723565|||Cytokine
85024488328|||Liver Transplantation
85021842315|||Environmental Science and Pollution Research
85019769337|||Additive Manufacturing
85018514046|||Cytokine
85021654218|||Chemistry and Biodiversity
85054888163|||Advances in Applications of Industrial Biomaterials
85080358902|||Advances in Applications of Industrial Biomaterials
85054898750|||Advances in Applications of Industrial Biomaterials
85054894477|||Advances in Applications of Industrial Biomaterials
85055238221|||Supporting University Ventures in Nanotechnology, Biomaterials and Magnetic Sensing Applications: Policies, Practices, and Future
85055218505|||Supporting University Ventures in Nanotechnology, Biomaterials and Magnetic Sensing Applications: Policies, Practices, and Future
85055215745|||Supporting University Ventures in Nanotechnology, Biomaterials and Magnetic Sensing Applications: Policies, Practices, and Future
85055236729|||Supporting University Ventures in Nanotechnology, Biomaterials and Magnetic Sensing Applications: Policies, Practices, and Future
85055219455|||Supporting University Ventures in Nanotechnology, Biomaterials and Magnetic Sensing Applications: Policies, Practices, and Future
85058149081|||Primenjena Psihologija
85027861456|||Proceedings of 2017 4th Experiment at International Conference: Online Experimentation, exp.at 2017
85027848069|||Proceedings of 2017 4th Experiment at International Conference: Online Experimentation, exp.at 2017
85027839787|||Proceedings of 2017 4th Experiment at International Conference: Online Experimentation, exp.at 2017
85027837716|||Proceedings of 2017 4th Experiment at International Conference: Online Experimentation, exp.at 2017
85018310554|||Engineering Structures
85013422807|||Applied Mathematics and Computation
85019850160|||The Lancet
85025454630|||Frontiers in Physiology
85047609259|||2017 International Symposium on Intelligent Signal Processing and Communication Systems, ISPACS 2017 - Proceedings
85018842240|||Computer Applications in Engineering Education
85015929769|||Archive of Applied Mechanics
85049497240|||Proceedings - 2017 IEEE 17th International Conference on Bioinformatics and Bioengineering, BIBE 2017
85024117259|||PLoS ONE
85023641072|||Vojnosanitetski Pregled
85019888316|||Peptides
85049539998|||Proceedings - 2017 IEEE 17th International Conference on Bioinformatics and Bioengineering, BIBE 2017
85049506205|||Proceedings - 2017 IEEE 17th International Conference on Bioinformatics and Bioengineering, BIBE 2017
85029903643|||Revista de Metalurgia
85023625846|||Vojnosanitetski Pregled
85021760566|||Journal of Composite Materials
85049513965|||Proceedings - 2017 IEEE 17th International Conference on Bioinformatics and Bioengineering, BIBE 2017
85029957106|||Acta Endocrinologica
84994779345|||Health Economics (United Kingdom)
85019611294|||World Neurosurgery
85019551645|||Acta Neurochirurgica
85013361062|||Annals of Noninvasive Electrocardiology
85017584556|||Journal of Inorganic Biochemistry
85021629764|||Frontiers in Pharmacology
85021640114|||Measurement Science and Technology
85028758765|||ACM International Conference Proceeding Series
85020760886|||Frontiers in Pharmacology
85020709458|||Organometallics
85017547987|||Nuclear Instruments and Methods in Physics Research, Section A: Accelerators, Spectrometers, Detectors and Associated Equipment
85023632404|||IEEE Global Engineering Education Conference, EDUCON
85023596610|||IEEE Global Engineering Education Conference, EDUCON
85021823969|||Serbian Journal of Electrical Engineering
85021783772|||Acta Facultatis Medicae Naissensis
85021276625|||Horticulture Environment and Biotechnology
85020682720|||Serbian Journal of Experimental and Clinical Research
85020668709|||Serbian Journal of Experimental and Clinical Research
85020652934|||Serbian Journal of Experimental and Clinical Research
85020525640|||North-Western Journal of Zoology
85017652276|||Environmental Science and Pollution Research
85015197115|||Neohelicon
85009929167|||Mechanical Systems and Signal Processing
85021806157|||Serbian Journal of Electrical Engineering
85021787578|||Acta Facultatis Medicae Naissensis
85020677691|||Serbian Journal of Experimental and Clinical Research
85020677645|||Serbian Journal of Experimental and Clinical Research
85020667704|||Serbian Journal of Experimental and Clinical Research
85020436709|||Mathematics and Mechanics of Solids
85018792390|||Brazilian Journal of Physics
85018249385|||Bioorganic Chemistry
85013129621|||Molecular and Cellular Biochemistry
85021779334|||Serbian Journal of Electrical Engineering
85020653850|||Serbian Journal of Experimental and Clinical Research
85020653167|||Serbian Journal of Experimental and Clinical Research
85020636429|||Serbian Journal of Experimental and Clinical Research
85020626229|||Serbian Journal of Experimental and Clinical Research
85020434872|||PLoS ONE
85015663669|||Reproductive Biology
85015347069|||Basic and Clinical Pharmacology and Toxicology
85021808160|||Acta Facultatis Medicae Naissensis
85020628366|||Serbian Journal of Experimental and Clinical Research
85015866093|||Ophthalmic Research
84991782121|||Journal of Insect Conservation
85020803117|||Vojnosanitetski Pregled
85019213707|||Chemical Biology and Drug Design
85019148612|||Acta Alimentaria
84981170311|||Results in Mathematics
85020522016|||JAMA Pediatrics
85019568161|||Frontiers in Pharmacology
85017786487|||The Lancet
85017783759|||The Lancet
85021672311|||Journal of Physical Chemistry A
85008386326|||Biotechnology and Biotechnological Equipment
84937597842|||International Journal of Computer Integrated Manufacturing
84976433804|||Journal of Travel and Tourism Marketing
85012081846|||Journal of Environmental Science and Health - Part B Pesticides, Food Contaminants, and Agricultural Wastes
85009756454|||Journal of Medical Economics
85019943345|||Travel Medicine and Infectious Disease
85019867826|||Vojnosanitetski Pregled
85011632854|||International Journal of Geometric Methods in Modern Physics
84995542809|||Optics and Laser Technology
85028621922|||Applied Biochemistry and Microbiology
85026650569|||Journal of Optoelectronics and Advanced Materials
85021245960|||Journal of Friction and Wear
85019920196|||Vojnosanitetski Pregled
85019871012|||Vojnosanitetski Pregled
85018292820|||Journal of Stored Products Research
85045676107|||Journal of B.U.ON.
85015745154|||International Journal of Thermophysics
85014920380|||Educational Management Administration and Leadership
85014644434|||Coordination Chemistry Reviews
84991109628|||International Journal of Advanced Manufacturing Technology
85021192899|||Journal of Structural Chemistry
85027448205|||Hellenic Journal of Nuclear Medicine
85018559197|||Journal of Chemical Information and Modeling
85009792159|||Discrete Applied Mathematics
85017466925|||Economic Research-Ekonomska Istrazivanja
85017278291|||Economic Research-Ekonomska Istrazivanja
85017395202|||Scientific Reports
85017151795|||Economic Research-Ekonomska Istrazivanja
85029681161|||Africa Education Review
85014683285|||Energy Sources, Part A: Recovery, Utilization and Environmental Effects
85016635413|||Clinical and Molecular Allergy
85018761925|||Journal of Communications Technology and Electronics
85014017431|||Circuits, Systems, and Signal Processing
85012005483|||AKCE International Journal of Graphs and Combinatorics
85006414911|||Precision Engineering
85006097250|||International Journal of Information Management
84994641807|||Mathematical Methods in the Applied Sciences
84964440123|||Clinical Oral Investigations
85017618234|||International Journal of Metalcasting
85017000148|||Applied Physics A: Materials Science and Processing
85016258721|||Nutrients
85006416108|||Synlett
85018314603|||Vojnosanitetski Pregled
85018274854|||Vojnosanitetski Pregled
85009084375|||Journal of Inorganic Biochemistry
84973167260|||Neurosurgical Review
85014539011|||Experimental and Molecular Pathology
85018289873|||PLoS Pathogens
85017545111|||Stem Cells Translational Medicine
85013459766|||Journal of Ethnopharmacology
84995476949|||European Journal of Operational Research
85032346634|||Frontiers in Public Health
85015001184|||Biophysical Journal
85008235337|||Discrete Applied Mathematics
85010284783|||Polyhedron
85028192450|||Exploring the Influence of Personal Values and Cultures in the Workplace
85016992819|||Acta Facultatis Medicae Naissensis
85014875393|||Serbian Journal of Experimental and Clinical Research
85014836474|||Serbian Journal of Experimental and Clinical Research
85014820425|||Serbian Journal of Experimental and Clinical Research
85014810451|||Serbian Journal of Experimental and Clinical Research
85013347181|||Environmental Monitoring and Assessment
85010755910|||Chemical Papers
85009913078|||Analog Integrated Circuits and Signal Processing
85006339446|||Plant Foods for Human Nutrition
84988369643|||Electrical Engineering
85016636490|||PLoS ONE
85016461543|||Vojnosanitetski Pregled
85016260367|||IOP Conference Series: Materials Science and Engineering
85016025228|||Journal of Mechanical Science and Technology
85014851952|||Serbian Journal of Experimental and Clinical Research
85014838153|||Serbian Journal of Experimental and Clinical Research
85014835880|||Serbian Journal of Experimental and Clinical Research
85007608301|||South African Journal of Botany
85007454229|||Analog Integrated Circuits and Signal Processing
84995699961|||Optics and Laser Technology
84961674020|||Meccanica
85051631401|||Pakistan journal of pharmaceutical sciences
85016956854|||Acta Facultatis Medicae Naissensis
85014854736|||Serbian Journal of Experimental and Clinical Research
85014839938|||Serbian Journal of Experimental and Clinical Research
85014838353|||Serbian Journal of Experimental and Clinical Research
85010199493|||Journal of Molecular Graphics and Modelling
84994700840|||Zoomorphology
84993944715|||Applied Mathematics and Computation
85016710637|||Acta Veterinaria
85014840004|||Serbian Journal of Experimental and Clinical Research
84988025491|||Food Chemistry
85021290468|||Journal of B.U.ON.
85014309070|||Frontiers in Immunology
85020928273|||Frontiers in Public Health
85014045065|||Natural Hazards and Earth System Sciences
85012895793|||Journal of Ethnopharmacology
85013270063|||EXCLI Journal
84999018388|||Linear Algebra and Its Applications
85014261349|||Frontiers in Pharmacology
85014163534|||Frontiers in Pharmacology
85007572158|||Primary Care Diabetes
84979211058|||International Transactions on Electrical Energy Systems
84960453522|||Energy Efficiency
84996773967|||Molecular and Cellular Biochemistry
85010403150|||International Journal of Environmental Science and Technology
84994432315|||Bioelectrochemistry
84961198676|||Ergonomics
85012181571|||Tehnicki Vjesnik
84998610965|||Journal of Inorganic Biochemistry
84994320283|||Journal of Physiology and Biochemistry
84984787866|||Applied Health Economics and Health Policy
84953283837|||Biological Reviews
84996521019|||Discrete Applied Mathematics
84983488596|||Journal of Magnetism and Magnetic Materials
84986277738|||Journal of Molecular Structure
85013654173|||24th Telecommunications Forum, TELFOR 2016
85013638165|||24th Telecommunications Forum, TELFOR 2016
85026277745|||The Lancet
85010197211|||BMC Bioinformatics
85058814477|||Oxidation Communications
85052714439|||Vojnosanitetski Pregled
85042361664|||Stanovnistvo
85041591847|||Thermal Science
85041555791|||Thermal Science
85041057500|||International Journal of Interactive Mobile Technologies
85040713496|||Croatica Chemica Acta
85040448418|||Studia Universitatis Vasile Goldis Arad, Seria Stiintele Vietii
85039719874|||Romanian Journal of Morphology and Embryology
85038574549|||Journal of the Balkan Tribological Association
85038558968|||Industrial Lubrication and Tribology
85037699983|||Acta Poloniae Pharmaceutica - Drug Research
85036478726|||Proceedings of the 11th European Conference on Games Based Learning, ECGBL 2017
85033797426|||Engineering Economics
85032684760|||Antimicrobial Nanoarchitectonics: From Synthesis to Applications
85032572917|||New Journal of Chemistry
85030251307|||Turkish Journal of Zoology
85029226181|||Medicinski Casopis
85028326586|||Periodicum Biologorum
85027544777|||Kybernetes
85026735743|||Transactions of Famena
85025155494|||Acta Dermatovenerologica Croatica
85021856759|||General Physiology and Biophysics
85021753980|||Engineering Economics
85021143097|||Leadership and Organization Development Journal
85020794743|||International Journal for Quality Research
85020375825|||Hemijska Industrija
85020290746|||SHAW
85020128747|||Revija za Kriminalistiko in Kriminologijo
85019917308|||Turkish Journal of Zoology
85019696599|||Thermal Science
85019155190|||Transylvanian Review
85018834972|||International Journal of Technology Assessment in Health Care
85018744308|||Botanica Serbica
85018254913|||Journal of Applied Engineering Science
85017612016|||Filomat
85017237008|||Online Information Review
85016933569|||Romanian Journal of Economic Forecasting
85016023512|||Filomat
85015048890|||Archives of Biological Sciences
85014899751|||European Journal of Gynaecological Oncology
85014243895|||Proceedings of the Institution of Mechanical Engineers, Part B: Journal of Engineering Manufacture
85013499969|||Turkish Journal of Biology
85013030281|||Archives of Medical Science
85010818146|||Water, Air, and Soil Pollution
85010073045|||Advances in Intelligent Systems and Computing
85009964752|||International Journal of Online Engineering
85007278910|||Advances in Intelligent Systems and Computing
85007232595|||Proceedings of the Institution of Mechanical Engineers, Part C: Journal of Mechanical Engineering Science
85006456195|||JVC/Journal of Vibration and Control
85058807277|||Oxidation Communications
85048889588|||Journal of Intelligent and Fuzzy Systems
85044782068|||Revija za Kriminalistiko in Kriminologijo
85044715426|||Medicinski Casopis
85042312507|||International Journal of Machining and Machinability of Materials
85042099092|||Analytical Cellular Pathology
85039961523|||Medicinski Casopis
85039929291|||Medicinski Casopis
85038895475|||Theoretical and Applied Mechanics
85038835099|||International Journal of Reasoning-based Intelligent Systems
85038364043|||Srpski Arhiv za Celokupno Lekarstvo
85037849540|||Science of Sintering
85035334640|||International Journal of Numerical Methods for Heat and Fluid Flow
85033584751|||Genetika
85032273058|||Serbian Journal of Management
85032037204|||Croatian Journal of Education
85031892369|||Zdravstveno Varstvo
85031021522|||Canadian Journal of Chemistry
85029907924|||Key Engineering Materials
85029896151|||Key Engineering Materials
85029720253|||Acta Stomatologica Naissi
85027516508|||Technology and Health Care
85027449926|||Journal of Radiation Research
85027013059|||Hemijska Industrija
85026835132|||Facta Universitatis, Series: Mechanical Engineering
85026773305|||Croatian Journal of Education
85025461680|||Srpski Arhiv za Celokupno Lekarstvo
85025116550|||Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)
85024496768|||Acta Endocrinologica
85022323872|||International Journal of Heavy Vehicle Systems
85022001690|||Studies in Informatics and Control
85021997454|||Serbian Astronomical Journal
85021913426|||Bioorganic and Medicinal Chemistry Letters
85021853777|||Central European Journal of Public Health
85021759401|||Computational and Mathematical Methods in Medicine
85021665489|||Journal of Nanomaterials
85021253315|||FME Transactions
85020853624|||Frontiers in Pharmacology
85020539381|||Communications in Computer and Information Science
85020043542|||Journal of Organometallic Chemistry
85019734375|||Journal of Nutritional Science and Vitaminology
85019687327|||Archives of Biological Sciences
85019356573|||Journal of the Serbian Chemical Society
85018979698|||Amfiteatru Economic
85018828893|||Match
85018810634|||Turkish Journal of Biology
85018802318|||Disease Markers
85018717059|||Fundamental and Applied Limnology
85018490217|||Acta Zoologica Bulgarica
85018426780|||Oxidation Communications
85018392068|||Oxidation Communications
85017600021|||Filomat
85016635631|||International Journal of Antennas and Propagation
85016589657|||International Journal of Simulation Modelling
85016560074|||Advances and Trends in Engineering Sciences and Technologies II - Proceedings of the 2nd International Conference on Engineering Sciences and Technologies, ESaT 2016
85016176126|||International Journal for Quality Research
85016090723|||Srpski Arhiv za Celokupno Lekarstvo
85015762148|||Archives of Biological Sciences
85014892412|||Journal of Computational and Theoretical Nanoscience
85014603213|||Journal of Computational Analysis and Applications
85014094376|||Turkish Journal of Medical Sciences
85013485340|||Emirates Journal of Food and Agriculture
85012202267|||China Foundry
85009929116|||Vojnosanitetski Pregled
85007151986|||Proceedings of the Institution of Mechanical Engineers, Part C: Journal of Mechanical Engineering Science
84991105201|||Composites Part B: Engineering
84990948120|||Optics and Lasers in Engineering
84983728290|||Nonlinear Dynamics
85066036554|||ICF 2017 - 14th International Conference on Fracture
85058863411|||Oxidation Communications
85049587061|||Fresenius Environmental Bulletin
85046546057|||Industrial Lubrication and Tribology
85044731072|||Medicinski Casopis
85043705276|||Journal of the Balkan Tribological Association
85042076902|||Genetika
85041860594|||ChemistrySelect
85041345091|||Communications - Scientific Letters of the University of Zilina
85040027639|||Journal of the Serbian Chemical Society
85038894316|||Theoretical and Applied Mechanics
85037707026|||Facta Universitatis, Series: Mechanical Engineering
85037676975|||Facta Universitatis, Series: Mechanical Engineering
85037137591|||Psychiatria Danubina
85036494769|||Stem Cells International
85035030733|||Mechanical Technology and Structural Materials
85034116217|||Journal of Environmental Protection and Ecology
85034025813|||Journal of Environmental Protection and Ecology
85033360721|||Key Engineering Materials
85032803607|||Acta Scientiarum Polonorum, Hortorum Cultus
85031934674|||Mathematical Problems in Engineering
85031934645|||Applicable Analysis and Discrete Mathematics
85031123645|||Journal of the Balkan Tribological Association
85030247844|||Hemijska Industrija
85029902729|||Key Engineering Materials
85029715192|||Stem Cells International
85029234640|||Medicinski Casopis
85029224283|||International Journal of Simulation Modelling
85029223621|||Medicinski Casopis
85028254761|||Journal of Functional Foods
85027355089|||Archives of Biological Sciences
85027054527|||Zbornik Instituta za Pedagoska Istrazivanja
85026856244|||Match
85026421945|||International Journal of Industrial Engineering and Management
85025697310|||Sport Science
85022068421|||Procedia Engineering
85021752031|||Acta Scientiarum Polonorum, Hortorum Cultus
85021227164|||Veterinarski Arhiv
85020305244|||Applied Catalysis B: Environmental
85019689435|||International Journal of Productivity and Quality Management
85019366561|||Journal of the Serbian Chemical Society
85019248640|||Journal of Supercritical Fluids
85019103254|||Molecular Physics
85018740237|||Turkish Journal of Medical Sciences
85017615979|||Filomat
85016080327|||IFMBE Proceedings
85015365182|||Bioresource Technology
85014995413|||Archives of Biological Sciences
85011411899|||FME Transactions
85011392024|||Plant, Soil and Environment
85011349806|||FME Transactions
85011333668|||FME Transactions
85010377882|||RSC Advances
85009836686|||Vojnosanitetski Pregled
85009092337|||Journal of Supercritical Fluids
85008190880|||Journal of Alloys and Compounds
85007299905|||Chemosphere
85007271065|||Proceedings of the Institution of Mechanical Engineers, Part C: Journal of Mechanical Engineering Science
85007255931|||Proceedings of the Institution of Mechanical Engineers, Part C: Journal of Mechanical Engineering Science
85006455376|||Match
85006339744|||Match
85002157867|||Food and Chemical Toxicology
84984604659|||Acta Mechanica
85066036586|||ICF 2017 - 14th International Conference on Fracture
85049990103|||15th International Industrial Simulation Conference 2017, ISC 2017
85046550329|||Journal of the Serbian Society for Computational Mechanics
85042804671|||Medicinski Casopis
85041619882|||Thermal Science
85040351988|||Psihologija
85035001331|||Applied Ecology and Environmental Research
85032938971|||Key Engineering Materials
85032455289|||Canadian Journal of Physiology and Pharmacology
85032444809|||Canadian Journal of Physiology and Pharmacology
85027069800|||Green Chemistry
85025120949|||Postepy w Kardiologii Interwencyjnej
85021745196|||IFMBE Proceedings
85020762502|||International Journal for Quality Research
85019758369|||Biomedical Research (India)
85019148102|||Journal of B.U.ON.
85019094637|||Journal of B.U.ON.
85016104727|||Srpski Arhiv za Celokupno Lekarstvo
85016034274|||IFMBE Proceedings
85015987559|||Journal of Oral Implantology
85014669765|||Journal of Computational Analysis and Applications
85014442777|||Journal of Hygienic Engineering and Design
85013631334|||Dalton Transactions
85013072355|||Dalton Transactions
85011063370|||RSC Advances
85005991780|||Industrial Crops and Products
85002996314|||Aquaculture Research
85052683100|||Vojnosanitetski Pregled
85052673834|||Vojnosanitetski Pregled
85042802933|||Medicinski Casopis
85037625215|||Nonlinear Engineering
85036511388|||Kuwait Journal of Science
85035231071|||Acta Veterinaria Brno
85030266234|||Hemijska Industrija
85027240572|||Stem Cells International
85025471694|||Srpski Arhiv za Celokupno Lekarstvo
85021748048|||Folia Neuropathologica
85019633049|||Archives of Medical Science
85019356342|||Journal of the Serbian Chemical Society
85019191105|||Experimental Biology and Medicine
85018814069|||Match
85012118976|||Zoological Studies
85008177084|||International Journal of Molecular Sciences
84996563875|||Energy
84989184504|||Journal of Affective Disorders
85052485099|||International Journal of Mathematical, Engineering and Management Sciences
85037699547|||Acta Poloniae Pharmaceutica - Drug Research
85036608542|||Pakistan Veterinary Journal
85021785925|||Polish Archives of Internal Medicine
85021223546|||Tribology in Industry
85017363431|||Journal of Materials and Environmental Science
85044584077|||UPB Scientific Bulletin, Series D: Mechanical Engineering
85020040875|||Current Organic Synthesis
84992029084|||Lasers in Medical Science
85042158900|||BioMed Research International
85029701731|||BioMed Research International
85006489217|||Match
85029810247|||Psychiatria Danubina
85019091182|||Journal of B.U.ON.
85018321414|||JAMA Oncology
85009986069|||Obstetrical and Gynecological Survey
84994532944|||International Journal of Hydrogen Energy
84989360935|||International Journal of Cardiology
84994034483|||Scientia Horticulturae
84992521694|||Physics Letters, Section A: General, Atomic and Solid State Physics
84994226043|||Journal of Ethnopharmacology
85019574150|||Croatica Chemica Acta
85016271180|||Acta Clinica Croatica
85009752604|||Informacije MIDEM
85006929877|||Serbian Journal of Experimental and Clinical Research
85006918635|||Serbian Journal of Experimental and Clinical Research
85006867323|||Serbian Journal of Experimental and Clinical Research
85006856438|||Serbian Journal of Experimental and Clinical Research
84996524250|||Mathematical Physics Analysis and Geometry
84990848036|||European Journal of Clinical Pharmacology
84962200726|||International Journal of Advanced Manufacturing Technology
84961807102|||International Journal of Robust and Nonlinear Control
84940571094|||European Journal of Drug Metabolism and Pharmacokinetics
85008698288|||Arhiv za Higijenu Rada i Toksikologiju
85007579348|||Vojnosanitetski Pregled
85006958954|||Serbian Journal of Experimental and Clinical Research
85006955548|||Serbian Journal of Experimental and Clinical Research
85006913834|||Serbian Journal of Experimental and Clinical Research
85006867140|||Serbian Journal of Experimental and Clinical Research
85006852246|||Serbian Journal of Experimental and Clinical Research
85000716842|||European Journal of Medical Genetics
84992176554|||Journal of Inorganic Biochemistry
84992154515|||Journal of Environmental Management
84990966425|||Journal of Zoology
84983528044|||SpringerPlus
85019546689|||Croatica Chemica Acta
85015824779|||Acta Physiologica Hungarica
85008937072|||Acta Facultatis Medicae Naissensis
85008871243|||Acta Facultatis Medicae Naissensis
85007591715|||Vojnosanitetski Pregled
85006940196|||Serbian Journal of Experimental and Clinical Research
85006042992|||Advances in Production Engineering And Management
84992562715|||Journal of the European Optical Society
84986880346|||Mechatronics
85039438535|||Revista de Chimie
84991268713|||International Journal of Thermophysics
84987619369|||Melanoma Research
85007554527|||Vojnosanitetski Pregled
84976313478|||SpringerPlus
84978081770|||Robotics and Computer-Integrated Manufacturing
84999663556|||Journal of Radiological Protection
84994742426|||Sports Medicine - Open
85006039973|||MATEC Web of Conferences
85005989985|||MATEC Web of Conferences
84959455910|||Graph Polynomials
85052678019|||Graph Polynomials
84962026295|||Graph Polynomials
85006381839|||4th International Symposium on Environment Friendly Energies and Applications, EFEA 2016
84979519348|||Science of the Total Environment
84995947875|||Zootaxa
85003545114|||Frontiers in Pharmacology
84973562887|||Discrete Mathematics
84966372846|||Food Chemistry
84988439203|||Bulletin of Environmental Contamination and Toxicology
84959440761|||Quality and Reliability Engineering International
84949184792|||Ocular Immunology and Inflammation
84930909529|||Educational Assessment, Evaluation and Accountability
84995486578|||Vojnosanitetski Pregled
84994177842|||International Journal of Damage Mechanics
84979642970|||Journal of Supercritical Fluids
84976869647|||Journal of Circuits, Systems and Computers
84974686529|||International Journal of Thermal Sciences
84964621979|||Journal of Clinical Pathology
84995488133|||Vojnosanitetski Pregled
84968741458|||Industrial Crops and Products
84973352137|||Applied Mathematics and Computation
84969130561|||Applied Mathematics and Computation
84995470883|||Frontiers in Pharmacology
85009080652|||Proceedings of the Annual International Conference of the IEEE Engineering in Medicine and Biology Society, EMBS
84922363738|||Enterprise Information Systems
84994092884|||The Lancet
84994092049|||The Lancet
85060773959|||The Lancet
84994140703|||The Lancet
84994158650|||The Lancet
84995904542|||Frontiers in Physiology
84991737402|||International Journal of COPD
85018935474|||Serbian Journal of Electrical Engineering
85018864902|||Serbian Journal of Electrical Engineering
84994099205|||Journal of Animal and Plant Sciences
84991734911|||Tehnicki Vjesnik
84990213425|||Indian Journal of Traditional Knowledge
84989225682|||Current Organic Chemistry
84988474314|||Clinical and Experimental Dermatology
84976335794|||Journal of Solid State Electrochemistry
84973596641|||Journal of Convention and Event Tourism
84901101562|||International Wound Journal
85018865094|||Serbian Journal of Electrical Engineering
84996956048|||Journal of Investigative Dermatology
84994071362|||Journal of Infection in Developing Countries
84991627440|||Journal of the Acoustical Society of America
84989306574|||Vojnosanitetski Pregled
84983000184|||BioMetals
84982793307|||Energy and Buildings
84965038727|||International Journal of Occupational Safety and Ergonomics
85000879048|||Indian Journal of Pharmaceutical Education and Research
84988420094|||Bulletin of the Malaysian Mathematical Sciences Society
84991677947|||Tehnicki Vjesnik
84983541760|||Journal of Coordination Chemistry
84981187942|||Materials Science and Engineering B: Solid-State Materials for Advanced Technology
84964270666|||Acta Diabetologica
85015279654|||Frontiers in Public Health
84979986951|||International Journal of Robust and Nonlinear Control
84988837626|||Journal of Natural Products
84974705008|||Applied Energy
85006722238|||Metals
84941703164|||Oral Radiology
84973129537|||Journal of Pharmaceutical and Biomedical Analysis
84994528829|||Value in Health Regional Issues
84988896106|||Serbian Journal of Experimental and Clinical Research
84988813610|||Serbian Journal of Experimental and Clinical Research
84982994398|||Epidemiology and Infection
